chn1,chn2,chn3,chn4,chn5,chn6,chn7,chn8
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
538,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
537,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
536,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
535,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
534,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
533,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
532,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
531,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
530,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
529,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
528,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
527,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
526,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
525,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
524,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
523,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
522,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
521,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
520,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
519,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
518,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
517,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
516,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
515,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
514,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
513,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
512,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
511,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
510,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
509,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
508,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
507,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
506,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
505,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
504,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
503,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
502,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
501,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
500,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
499,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
498,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
497,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
496,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
495,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
494,-5,-4,-5,-5,-2,0,0
493,-5,-4,-5,-5,-2,0,0
493,-5,-4,-5,-5,-2,0,0
493,-5,-4,-5,-5,-2,0,0
493,-5,-4,-5,-5,-2,0,0
493,-5,-4,-5,-5,-2,0,0
